opinion_param_1,opinion_param_2,msg_param,full_memory_time,proba_stab,avg_stab_time,std_stab_time,proba_no_stab,proba_consensus,proba_unipolarisation,proba_bipolarisation
0.05,0.05,0.2,7,1.0,17.2,4.48998886412873,0.0,0.0,0.0,1.0
0.05,0.05,0.5,5,1.0,17.5,4.224926034855522,0.0,0.0,0.0,1.0
0.1,0.1,0.001,7,1.0,16.6,4.94368283772331,0.0,0.0,0.0,1.0
0.1,0.1,0.01,6,1.0,18.1,6.024118192731613,0.0,0.0,0.0,1.0
0.1,0.1,0.05,6,1.0,17.7,5.119570294468081,0.0,0.0,0.0,1.0
0.1,0.1,0.1,6,1.0,15.4,3.2924155266308657,0.0,0.0,0.0,1.0
0.1,0.1,0.2,6,1.0,17.7,3.950949253027682,0.0,0.0,0.0,1.0
0.1,0.1,0.5,6,1.0,18.5,4.716990566028302,0.0,0.0,0.0,1.0
0.2,0.2,0.001,4,1.0,17.4,3.8522720568516444,0.0,0.0,0.0,1.0
0.2,0.2,0.01,5,1.0,17.2,4.512205669071391,0.0,0.0,0.0,1.0
0.2,0.2,0.05,3,1.0,17.0,4.242640687119285,0.0,0.0,0.0,1.0
0.2,0.2,0.1,5,1.0,14.9,2.981610303175115,0.0,0.0,0.0,1.0
0.2,0.2,0.2,4,1.0,18.1,4.846648326421054,0.0,0.0,0.0,1.0
0.2,0.2,0.5,7,1.0,17.4,2.870540018881465,0.0,0.0,0.0,1.0
0.5,0.5,0.001,4,1.0,17.4,5.851495535331117,0.0,0.0,0.0,1.0
0.5,0.5,0.01,6,1.0,17.4,3.5270384177096794,0.0,0.0,0.0,1.0
0.5,0.5,0.05,4,1.0,17.3,4.001249804748512,0.0,0.0,0.0,1.0
0.5,0.5,0.1,7,1.0,16.9,2.5475478405713994,0.0,0.0,0.0,1.0
0.5,0.5,0.2,5,1.0,17.6,4.779121258139408,0.0,0.0,0.0,1.0
0.5,0.5,0.5,5,1.0,19.0,4.358898943540674,0.0,0.0,0.0,1.0
1,1,0.001,5,1.0,15.7,4.879549159502341,0.0,0.0,0.0,1.0
1,1,0.01,5,1.0,18.6,3.0397368307141326,0.0,0.0,0.0,1.0
1,1,0.05,4,1.0,16.5,4.695742752749559,0.0,0.0,0.0,1.0
1,1,0.1,5,1.0,15.9,3.176476034853718,0.0,0.0,0.0,1.0
1,1,0.2,6,1.0,18.5,5.6964901474504455,0.0,0.0,0.0,1.0
1,1,0.5,5,1.0,19.3,4.337049688440288,0.0,0.0,0.0,1.0
0.01,0.01,0.001,4,1.0,17.6,3.006659275674582,0.0,0.0,0.0,1.0
0.01,0.01,0.01,4,1.0,17.0,2.792848008753788,0.0,0.0,0.0,1.0
0.01,0.01,0.05,4,1.0,15.3,2.934280150224242,0.0,0.0,0.0,1.0
0.01,0.01,0.1,4,1.0,18.0,4.8373546489791295,0.0,0.0,0.0,1.0
0.01,0.01,0.2,5,1.0,17.0,2.7202941017470885,0.0,0.0,0.0,1.0
0.01,0.01,0.5,7,1.0,15.8,3.4583232931581165,0.0,0.0,0.0,1.0
0.02,0.02,0.001,6,1.0,17.3,6.1,0.0,0.0,0.0,1.0
0.02,0.02,0.01,4,1.0,17.6,3.168595903550972,0.0,0.0,0.0,1.0
0.02,0.02,0.05,5,1.0,16.8,5.653317610041028,0.0,0.0,0.0,1.0
0.02,0.02,0.1,4,1.0,15.9,3.935733730830885,0.0,0.0,0.0,1.0
0.02,0.02,0.2,4,1.0,18.5,4.104875150354759,0.0,0.0,0.0,1.0
0.02,0.02,0.5,4,1.0,17.7,4.627094120503711,0.0,0.0,0.0,1.0
0.05,0.05,0.001,6,1.0,16.5,4.883646178829912,0.0,0.0,0.0,1.0
0.05,0.05,0.01,4,1.0,17.4,5.0039984012787215,0.0,0.0,0.0,1.0
0.05,0.05,0.05,4,1.0,15.9,4.060788100849391,0.0,0.0,0.0,1.0
0.05,0.05,0.1,6,1.0,16.6,5.425863986500215,0.0,0.0,0.0,1.0
0.05,0.05,0.2,7,1.0,17.5,4.695742752749559,0.0,0.0,0.0,1.0
0.05,0.05,0.5,5,1.0,16.1,5.48543526076099,0.0,0.0,0.0,1.0
0.1,0.1,0.001,5,1.0,17.0,4.219004621945797,0.0,0.0,0.0,1.0
0.1,0.1,0.01,3,1.0,19.9,5.107837115648854,0.0,0.0,0.0,1.0
0.1,0.1,0.05,4,1.0,18.6,3.7202150475476548,0.0,0.0,0.0,1.0
0.1,0.1,0.1,4,1.0,17.6,3.352610922848042,0.0,0.0,0.0,1.0
0.1,0.1,0.2,7,1.0,17.8,5.230678732248808,0.0,0.0,0.0,1.0
0.1,0.1,0.5,5,1.0,17.8,3.0919249667480613,0.0,0.0,0.0,1.0
0.2,0.2,0.001,4,1.0,18.3,4.838388161361178,0.0,0.0,0.0,1.0
0.2,0.2,0.01,4,1.0,16.2,3.8157568056677826,0.0,0.0,0.0,1.0
0.2,0.2,0.05,5,1.0,17.7,3.5227829907617076,0.0,0.0,0.0,1.0
0.2,0.2,0.1,4,1.0,19.0,6.180614856144977,0.0,0.0,0.0,1.0
0.2,0.2,0.2,6,1.0,17.5,6.168468205316454,0.0,0.0,0.0,1.0
0.2,0.2,0.5,4,1.0,17.6,3.5552777669262356,0.0,0.0,0.0,1.0
0.5,0.5,0.001,4,1.0,17.1,4.346262762420146,0.0,0.0,0.0,1.0
0.5,0.5,0.01,4,1.0,17.3,3.7960505792204615,0.0,0.0,0.0,1.0
0.5,0.5,0.05,5,1.0,18.2,5.4,0.0,0.0,0.0,1.0
0.5,0.5,0.1,4,1.0,17.9,3.5341194094144583,0.0,0.0,0.0,1.0
0.5,0.5,0.2,5,1.0,16.7,4.712748667179271,0.0,0.0,0.0,1.0
0.5,0.5,0.5,7,1.0,17.0,3.63318042491699,0.0,0.0,0.0,1.0
1,1,0.001,4,1.0,17.0,4.9396356140913875,0.0,0.0,0.0,1.0
